prolific_pid,trial,chosen_number,winner_number,win_status,consider_set_size,outcome_rel_to_consider,is_no_consider_trial,winner_in_consider,choice_in_consider,regret_chosen,regret_notchosen_winner,comp_tries_to_pass,feedback,age,gamble_freq_12mo,hot_reliance,race,gender,ethnicity
P0210,20,8,25,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,65,65,1,I tried to go away from the winning number on the last round when i remembered it,31,Never,NA,White,Female,Non-Hispanic
P0210,21,11,33,Lost,3,winner_not_in_set,FALSE,FALSE,TRUE,64,64,1,I tried to go away from the winning number on the last round when i remembered it,31,Never,NA,White,Female,Non-Hispanic
P0210,22,9,12,Lost,0,NA,TRUE,FALSE,FALSE,74,71,1,I tried to go away from the winning number on the last round when i remembered it,31,Never,NA,White,Female,Non-Hispanic
P0210,23,16,16,Won,3,NA,FALSE,TRUE,TRUE,0,NA,1,I tried to go away from the winning number on the last round when i remembered it,31,Never,NA,White,Female,Non-Hispanic
P0210,24,25,14,Lost,16,winner_not_in_set,FALSE,FALSE,TRUE,68,70,1,I tried to go away from the winning number on the last round when i remembered it,31,Never,NA,White,Female,Non-Hispanic
P0216,1,21,10,Lost,16,winner_not_in_set,FALSE,FALSE,TRUE,20,69,1,Just random shapes that I made when clicking,45,Never,NA,White,Female,Non-Hispanic
P0216,2,15,22,Lost,3,winner_in_set,FALSE,TRUE,TRUE,27,54,1,Just random shapes that I made when clicking,45,Never,NA,White,Female,Non-Hispanic
P0216,3,34,34,Won,0,NA,TRUE,FALSE,FALSE,0,NA,1,Just random shapes that I made when clicking,45,Never,NA,White,Female,Non-Hispanic
P0216,4,1,28,Lost,3,winner_not_in_set,FALSE,FALSE,TRUE,49,63,1,Just random shapes that I made when clicking,45,Never,NA,White,Female,Non-Hispanic
P0216,5,6,5,Lost,8,winner_not_in_set,FALSE,FALSE,TRUE,39,41,1,Just random shapes that I made when clicking,45,Never,NA,White,Female,Non-Hispanic
P0216,6,19,22,Lost,16,winner_in_set,FALSE,TRUE,TRUE,46,49,1,Just random shapes that I made when clicking,45,Never,NA,White,Female,Non-Hispanic
P0216,7,15,6,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,52,55,1,Just random shapes that I made when clicking,45,Never,NA,White,Female,Non-Hispanic
P0216,8,10,19,Lost,16,winner_not_in_set,FALSE,FALSE,TRUE,49,49,1,Just random shapes that I made when clicking,45,Never,NA,White,Female,Non-Hispanic
P0216,9,15,34,Lost,2,winner_not_in_set,FALSE,FALSE,TRUE,48,49,1,Just random shapes that I made when clicking,45,Never,NA,White,Female,Non-Hispanic
P0216,10,23,22,Lost,8,winner_in_set,FALSE,TRUE,TRUE,49,43,1,Just random shapes that I made when clicking,45,Never,NA,White,Female,Non-Hispanic
P0216,11,1,28,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,5,10,1,Just random shapes that I made when clicking,45,Never,NA,White,Female,Non-Hispanic
P0216,12,35,35,Won,1,NA,FALSE,TRUE,TRUE,1,NA,1,Just random shapes that I made when clicking,45,Never,NA,White,Female,Non-Hispanic
P0216,13,20,24,Lost,3,winner_not_in_set,FALSE,FALSE,TRUE,27,26,1,Just random shapes that I made when clicking,45,Never,NA,White,Female,Non-Hispanic
P0216,14,6,26,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,6,15,1,Just random shapes that I made when clicking,45,Never,NA,White,Female,Non-Hispanic
P0216,15,17,17,Won,0,NA,TRUE,FALSE,FALSE,0,NA,1,Just random shapes that I made when clicking,45,Never,NA,White,Female,Non-Hispanic
P0216,16,27,22,Lost,2,winner_in_set,FALSE,TRUE,TRUE,18,24,1,Just random shapes that I made when clicking,45,Never,NA,White,Female,Non-Hispanic
P0216,17,8,5,Lost,8,winner_not_in_set,FALSE,FALSE,TRUE,20,22,1,Just random shapes that I made when clicking,45,Never,NA,White,Female,Non-Hispanic
P0216,18,26,34,Lost,0,NA,TRUE,FALSE,FALSE,16,13,1,Just random shapes that I made when clicking,45,Never,NA,White,Female,Non-Hispanic
P0216,19,24,18,Lost,3,winner_in_set,FALSE,TRUE,TRUE,21,18,1,Just random shapes that I made when clicking,45,Never,NA,White,Female,Non-Hispanic
P0216,20,15,21,Lost,2,winner_in_set,FALSE,TRUE,TRUE,56,56,1,Just random shapes that I made when clicking,45,Never,NA,White,Female,Non-Hispanic
P0216,21,28,3,Lost,8,winner_in_set,FALSE,TRUE,TRUE,55,54,1,Just random shapes that I made when clicking,45,Never,NA,White,Female,Non-Hispanic
P0216,22,26,8,Lost,0,NA,TRUE,FALSE,FALSE,12,16,1,Just random shapes that I made when clicking,45,Never,NA,White,Female,Non-Hispanic
P0216,23,26,23,Lost,16,winner_in_set,FALSE,TRUE,TRUE,31,38,1,Just random shapes that I made when clicking,45,Never,NA,White,Female,Non-Hispanic
P0216,24,2,2,Won,2,NA,FALSE,TRUE,TRUE,0,NA,1,Just random shapes that I made when clicking,45,Never,NA,White,Female,Non-Hispanic
P0218,1,6,12,Lost,2,winner_not_in_set,FALSE,FALSE,TRUE,16,86,1,My strategy was honestly pretty random. I couldn't detect that there was a pattern and at times it felt like it would purposely be one off or the first one I clicked on or the last one or one that was in my consideration set just to make me made but it's very possible that everything was always random.  ,29,Never,NA,White,Male,Non-Hispanic
P0218,2,12,23,Lost,3,winner_not_in_set,FALSE,FALSE,TRUE,52,89,1,My strategy was honestly pretty random. I couldn't detect that there was a pattern and at times it felt like it would purposely be one off or the first one I clicked on or the last one or one that was in my consideration set just to make me made but it's very possible that everything was always random.  ,29,Never,NA,White,Male,Non-Hispanic
P0218,3,6,36,Lost,8,winner_not_in_set,FALSE,FALSE,TRUE,14,96,1,My strategy was honestly pretty random. I couldn't detect that there was a pattern and at times it felt like it would purposely be one off or the first one I clicked on or the last one or one that was in my consideration set just to make me made but it's very possible that everything was always random.  ,29,Never,NA,White,Male,Non-Hispanic
P0218,4,6,1,Lost,2,winner_in_set,FALSE,TRUE,TRUE,82,100,1,My strategy was honestly pretty random. I couldn't detect that there was a pattern and at times it felt like it would purposely be one off or the first one I clicked on or the last one or one that was in my consideration set just to make me made but it's very possible that everything was always random.  ,29,Never,NA,White,Male,Non-Hispanic
P0218,5,6,6,Won,2,NA,FALSE,TRUE,TRUE,0,NA,1,My strategy was honestly pretty random. I couldn't detect that there was a pattern and at times it felt like it would purposely be one off or the first one I clicked on or the last one or one that was in my consideration set just to make me made but it's very possible that everything was always random.  ,29,Never,NA,White,Male,Non-Hispanic
P0218,6,9,8,Lost,8,winner_in_set,FALSE,TRUE,TRUE,78,94,1,My strategy was honestly pretty random. I couldn't detect that there was a pattern and at times it felt like it would purposely be one off or the first one I clicked on or the last one or one that was in my consideration set just to make me made but it's very possible that everything was always random.  ,29,Never,NA,White,Male,Non-Hispanic
P0218,7,4,5,Lost,8,winner_in_set,FALSE,TRUE,TRUE,22,80,1,My strategy was honestly pretty random. I couldn't detect that there was a pattern and at times it felt like it would purposely be one off or the first one I clicked on or the last one or one that was in my consideration set just to make me made but it's very possible that everything was always random.  ,29,Never,NA,White,Male,Non-Hispanic
P0218,8,14,23,Lost,3,winner_not_in_set,FALSE,FALSE,TRUE,54,88,1,My strategy was honestly pretty random. I couldn't detect that there was a pattern and at times it felt like it would purposely be one off or the first one I clicked on or the last one or one that was in my consideration set just to make me made but it's very possible that everything was always random.  ,29,Never,NA,White,Male,Non-Hispanic
P0218,9,21,21,Won,0,NA,TRUE,FALSE,FALSE,0,NA,1,My strategy was honestly pretty random. I couldn't detect that there was a pattern and at times it felt like it would purposely be one off or the first one I clicked on or the last one or one that was in my consideration set just to make me made but it's very possible that everything was always random.  ,29,Never,NA,White,Male,Non-Hispanic
P0218,10,22,19,Lost,8,winner_not_in_set,FALSE,FALSE,TRUE,20,68,1,My strategy was honestly pretty random. I couldn't detect that there was a pattern and at times it felt like it would purposely be one off or the first one I clicked on or the last one or one that was in my consideration set just to make me made but it's very possible that everything was always random.  ,29,Never,NA,White,Male,Non-Hispanic
P0218,11,1,14,Lost,3,winner_in_set,FALSE,TRUE,TRUE,51,86,1,My strategy was honestly pretty random. I couldn't detect that there was a pattern and at times it felt like it would purposely be one off or the first one I clicked on or the last one or one that was in my consideration set just to make me made but it's very possible that everything was always random.  ,29,Never,NA,White,Male,Non-Hispanic
P0218,12,21,22,Lost,3,winner_in_set,FALSE,TRUE,TRUE,64,100,1,My strategy was honestly pretty random. I couldn't detect that there was a pattern and at times it felt like it would purposely be one off or the first one I clicked on or the last one or one that was in my consideration set just to make me made but it's very possible that everything was always random.  ,29,Never,NA,White,Male,Non-Hispanic
P0218,13,16,15,Lost,16,winner_not_in_set,FALSE,FALSE,TRUE,52,86,1,My strategy was honestly pretty random. I couldn't detect that there was a pattern and at times it felt like it would purposely be one off or the first one I clicked on or the last one or one that was in my consideration set just to make me made but it's very possible that everything was always random.  ,29,Never,NA,White,Male,Non-Hispanic
P0218,14,21,10,Lost,16,winner_not_in_set,FALSE,FALSE,TRUE,28,73,1,My strategy was honestly pretty random. I couldn't detect that there was a pattern and at times it felt like it would purposely be one off or the first one I clicked on or the last one or one that was in my consideration set just to make me made but it's very possible that everything was always random.  ,29,Never,NA,White,Male,Non-Hispanic
P0218,15,28,28,Won,1,NA,FALSE,TRUE,TRUE,0,NA,1,My strategy was honestly pretty random. I couldn't detect that there was a pattern and at times it felt like it would purposely be one off or the first one I clicked on or the last one or one that was in my consideration set just to make me made but it's very possible that everything was always random.  ,29,Never,NA,White,Male,Non-Hispanic
P0218,16,36,11,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,18,74,1,My strategy was honestly pretty random. I couldn't detect that there was a pattern and at times it felt like it would purposely be one off or the first one I clicked on or the last one or one that was in my consideration set just to make me made but it's very possible that everything was always random.  ,29,Never,NA,White,Male,Non-Hispanic
P0218,17,20,23,Lost,0,NA,TRUE,FALSE,FALSE,10,69,1,My strategy was honestly pretty random. I couldn't detect that there was a pattern and at times it felt like it would purposely be one off or the first one I clicked on or the last one or one that was in my consideration set just to make me made but it's very possible that everything was always random.  ,29,Never,NA,White,Male,Non-Hispanic
P0218,18,22,16,Lost,16,winner_in_set,FALSE,TRUE,TRUE,12,71,1,My strategy was honestly pretty random. I couldn't detect that there was a pattern and at times it felt like it would purposely be one off or the first one I clicked on or the last one or one that was in my consideration set just to make me made but it's very possible that everything was always random.  ,29,Never,NA,White,Male,Non-Hispanic
P0218,19,8,19,Lost,2,winner_not_in_set,FALSE,FALSE,TRUE,27,67,1,My strategy was honestly pretty random. I couldn't detect that there was a pattern and at times it felt like it would purposely be one off or the first one I clicked on or the last one or one that was in my consideration set just to make me made but it's very possible that everything was always random.  ,29,Never,NA,White,Male,Non-Hispanic
P0218,20,23,26,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,26,88,1,My strategy was honestly pretty random. I couldn't detect that there was a pattern and at times it felt like it would purposely be one off or the first one I clicked on or the last one or one that was in my consideration set just to make me made but it's very possible that everything was always random.  ,29,Never,NA,White,Male,Non-Hispanic
P0218,21,11,3,Lost,16,winner_in_set,FALSE,TRUE,TRUE,17,50,1,My strategy was honestly pretty random. I couldn't detect that there was a pattern and at times it felt like it would purposely be one off or the first one I clicked on or the last one or one that was in my consideration set just to make me made but it's very possible that everything was always random.  ,29,Never,NA,White,Male,Non-Hispanic
P0218,22,24,24,Won,1,NA,FALSE,TRUE,TRUE,0,NA,1,My strategy was honestly pretty random. I couldn't detect that there was a pattern and at times it felt like it would purposely be one off or the first one I clicked on or the last one or one that was in my consideration set just to make me made but it's very possible that everything was always random.  ,29,Never,NA,White,Male,Non-Hispanic
P0218,23,23,6,Lost,0,NA,TRUE,FALSE,FALSE,23,69,1,My strategy was honestly pretty random. I couldn't detect that there was a pattern and at times it felt like it would purposely be one off or the first one I clicked on or the last one or one that was in my consideration set just to make me made but it's very possible that everything was always random.  ,29,Never,NA,White,Male,Non-Hispanic
P0218,24,20,12,Lost,0,NA,TRUE,FALSE,FALSE,24,79,1,My strategy was honestly pretty random. I couldn't detect that there was a pattern and at times it felt like it would purposely be one off or the first one I clicked on or the last one or one that was in my consideration set just to make me made but it's very possible that everything was always random.  ,29,Never,NA,White,Male,Non-Hispanic
P0222,1,23,8,Lost,2,winner_in_set,FALSE,TRUE,TRUE,51,70,1,I tried to select my sets in groups of twos and by which ones have given me emeralds before. If I got one from a couple of numbers I tend to return to them for future sets.,28,A few times,NA,White,Male,Hispanic
P0222,2,9,19,Lost,0,NA,TRUE,FALSE,FALSE,20,35,1,I tried to select my sets in groups of twos and by which ones have given me emeralds before. If I got one from a couple of numbers I tend to return to them for future sets.,28,A few times,NA,White,Male,Hispanic
P0222,3,21,21,Won,1,NA,FALSE,TRUE,TRUE,2,NA,1,I tried to select my sets in groups of twos and by which ones have given me emeralds before. If I got one from a couple of numbers I tend to return to them for future sets.,28,A few times,NA,White,Male,Hispanic
P0222,4,1,6,Lost,0,NA,TRUE,FALSE,FALSE,20,30,1,I tried to select my sets in groups of twos and by which ones have given me emeralds before. If I got one from a couple of numbers I tend to return to them for future sets.,28,A few times,NA,White,Male,Hispanic
P0222,5,36,5,Lost,3,winner_in_set,FALSE,TRUE,TRUE,40,50,1,I tried to select my sets in groups of twos and by which ones have given me emeralds before. If I got one from a couple of numbers I tend to return to them for future sets.,28,A few times,NA,White,Male,Hispanic
P0222,6,12,3,Lost,0,NA,TRUE,FALSE,FALSE,30,41,1,I tried to select my sets in groups of twos and by which ones have given me emeralds before. If I got one from a couple of numbers I tend to return to them for future sets.,28,A few times,NA,White,Male,Hispanic
P0222,7,13,8,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,20,41,1,I tried to select my sets in groups of twos and by which ones have given me emeralds before. If I got one from a couple of numbers I tend to return to them for future sets.,28,A few times,NA,White,Male,Hispanic
